,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
328,HRES446,Disposing of the conference report to accompany the bill (S. 1150) to ensure that federally funded agricultural research extension and education address high-priority concerns with national or multistate significance to reform extend and eliminate certain agricultural research programs and for other purposes.,,R,1998-05-22,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on S. 1150 (agricultural research programs) except for those arising under: (1) rule XXVIII (prohibiting consideration of matter which extends beyond the scope of the conference report) of the Rules of the House of Representatives and predicated on subtitle A of title V of the report (providing funds for food stamps for certain noncitizens); and (2) provisions of the Congressional Budget Act of 1974 (prohibition on unf...,8,1
329,HRES449,Waiving points of order against the conference report to accompany the bill (H.R. 2400) to authorize funds for Federal-aid highways highway safety programs and transit programs and for other purposes.,,R,1998-05-22,,,0,0,0,0,Congress,Waives points of order against the consideration of the conference report on H.R. 2400 (funding for highway and transportation programs).,8,1
330,HR3808,"To designate the United States Post Office located at 47526 Clipper Drive in Plymouth Michigan as the ""Carl D. Pursell Post Office"".",,R,1998-05-07,,,17,7,10,0,Commemorations,Designates the U.S. Post Office located at 47526 Clipper in Plymouth Michigan as the Carl D. Pursell Post Office.,17,1
331,HR3630,"To redesignate the facility of the United States Postal Service located at 9719 Candelaria Road NE. in Albuquerque New Mexico as the ""Steven Schiff Post Office"".",,R,1998-04-01,,,2,2,0,0,Commemorations,Redesignates the Eldorado Station Post Office located at 9719 Candelaria Road N.E. in Albuquerque New Mexico as the Steve Schiff Post Office.,17,1
332,HRES453,Providing for consideration of the joint resolution (H.J. Res. 78) proposing an amendment to the Constitution of the United States restoring religious freedom.,,R,1998-06-03,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H.J. Res. 78 (religious freedom).,8,1
333,HR3433,To amend the Social Security Act to establish a Ticket to Work and Self-Sufficiency Program in the Social Security Administration to provide beneficiaries with disabilities meaningful opportunities to return to work and to extend Medicare coverage for such beneficiaries and to amend the Internal Revenue Code of 1986 to provide a tax credit for impairment-related work expenses.,Ticket to Work and Self-Sufficiency Act of 1998,R,1998-03-11,,,26,13,13,0,Disabled,Ticket to Work and Self-Sufficiency Act of 1998 - Amends part A of title XI of the Social Security Act (SSA) to direct the Commissioner of Social Security to establish a Ticket to Work and Self-Sufficiency Program (TWSSP) under which an SSA title XVI (Supplemental Security Income) (SSI) or an SSA title II (Old Age Survivors and Disability Insurance) (OASDI) program disabled beneficiary may use a ticket to work and self-sufficiency issued by the Commissioner to obtain employment services voc...,21,1
334,HJRES78,Proposing an amendment to the Constitution of the United States restoring religious freedom.,,R,1997-05-08,,,153,137,16,1,Religion,Constitutional Amendment - Declares that: (1) to secure the people's right to acknowledge God according to the dictates of conscience neither the United States nor any State shall establish any official religion but the people's right to pray and to recognize their religious beliefs heritage or traditions on public property including schools shall not be infringed; and (2) neither the United States nor any State shall require any person to join in prayer or other religious activity pre...,23,4
335,HCONRES285,Expressing the sense of the Congress that the President of the United States should reconsider his decision to be formally received in Tiananmen Square by the Government of the People's Republic of China.,,R,1998-06-03,,,0,0,0,0,International affairs,Expresses the sense of the Congress that the President should reconsider his decision to be formally received in Tiananmen Square until the Government of the People's Republic of China acknowledges the Tiananmen Square massacre pledges that such atrocities will never happen again and releases those Chinese students still imprisoned for supporting freedom and democracy that day.,9,1
336,S1150,An original bill to ensure that federally funded agricultural research extension and education address high-priority concerns with national or multistate significance to reform extend and eliminate certain agricultural research programs and for other purposes.,Agricultural Research Extension and Education Reform Act of 1998,R,1997-09-05,,,0,0,0,0,Agriculture and food,TABLE OF CONTENTS: Title I: Priorities Scope Review and Coordination of Agricultural Research Extension and Education Title II: Reform of Existing Agricultural Research Extension and Education Authorities Subtitle A: Smith-Lever Act and Hatch Act of 1887 Subtitle B: Competitive Special and Facilities Research Grant Aid Subtitle C: National Agricultural Research Extension and Teaching Policy Act of 1977 Subtitle D: Food Agriculture Conservation and Trade Act of 1990 Subtitle E: O...,42,3
337,HRES455,Providing for consideration of the concurrent resolution (H. Con. Res. 284) revising the congressional budget for the United States Government for fiscal year 1998 establishing the congressional budget for the United States Government for fiscal year 1999 and setting forth appropriate budgetary levels for fiscal years 2000 2001 2002 and 2003.,,R,1998-06-03,,,0,0,0,0,Congress,Sets forth the rule (modified closed) for the consideration of H. Con. Res. 284 (congressional budget).,8,1
338,HR3989,To provide for the enactment of user fees proposed by the President in his budget submission under section 1105(a) of title 31 United States Code for fiscal year 1999.,User Fee Act of 1998,R,1998-06-03,,,0,0,0,0,Economics and public finance,TABLE OF CONTENTS: Title I: Food and Drug Administration Fees Part A: User Fees Part B: General Provisions Title II: Medicare Administrative Fees Title III: Miscellaneous User Fees Title IV: Tax Increases User Fee Act of 1998 - Title I: Food and Drug Administration Fees - Part A: User Fees - Directs the Secretary of Health and Human Services to establish fees to cover activities of the Food and Drug Administration (FDA) in connection with: (1) petitions and notifications for food additives f...,23,2
