,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
440,HR2274,To amend title 23 United States Code to designate the National Highway System and for other purposes.,National Highway System Designation Act of 1995,R,1995-09-07,,,3,1,2,0,Roads and highways,TABLE OF CONTENTS: Title I: National Highway System Title II: Highway Funding Restoration Title III: Miscellaneous Provisions National Highway System Designation Act of 1995 - Title I: National Highway System - Designates the National Highway System (NHS) as submitted by the Secretary of Transportation on September 1 1995. Authorizes the Secretary of Transportation to submit to specified congressional committees for approval a proposed modification of the NHS subject to specified requiremen...,28,1
441,HRES225,Providing for the consideration of the bill (H.R. 927) to seek international sanctions against the Castro government in Cuba to plan for support of a transition government leading to a democratically elected government in Cuba and for other purposes.,,R,1995-09-19,,,0,0,0,0,House of Representatives,Sets forth the modified closed rule for the consideration of H.R. 927 (Cuban democracy).,8,1
442,HR927,To seek international sanctions against the Castro government in Cuba to plan for support of a transition government leading to a democratically elected government in Cuba and for other purposes.,Cuban Liberty and Democratic Solidarity (LIBERTAD) Act of 1996,R,1995-02-14,,,43,34,9,0,International affairs,TABLE OF CONTENTS: Title I: Strengthening International Sanctions Against the Castro Government Title II: Assistance to a Free and Independent Cuba Title III: Protection of Property Rights of United States Nationals Title IV: Exclusion of Certain Aliens Cuban Liberty and Democratic Solidarity (LIBERTAD) Act of 1996 - Title I: Strengthening International Sanctions Against the Castro Government - Expresses the sense of the Congress that: (1) the acts of the Castro government including systemat...,102,4
443,HRES226,Providing for consideration of the bill (H.R. 743) to amend the National Labor Relations Act to allow labor management cooperative efforts that improve economic competitiveness in the United States to continue to thrive and for other purposes.,,R,1995-09-21,,,0,0,0,0,House of Representatives,Sets forth the open rule for the consideration of H.R. 743 (labor management cooperative efforts).,8,1
444,HR743,To amend the National Labor Relations Act to allow labor management cooperative efforts that improve economic competitiveness in the United States to continue to thrive and for other purposes.,Teamwork for Employees and Managers Act of 1995,R,1995-01-30,,,107,101,6,0,Labor and employment,Teamwork for Employees and Managers Act of 1995 - Amends the National Labor Relations Act to allow employers to establish assist maintain or participate in an organization or entity in which employees participate to at least the same extent practicable as do representatives of management to address matters of mutual interest (including but not limited to issues of quality productivity efficiency and safety and health) if such organizations or entities do not have claim or seek au...,52,2
445,HR1170,To provide that cases challenging the constitutionality of measures passed by State referendum be heard by a 3-judge court.,,R,1995-03-08,,,46,46,0,0,Law,Prohibits a U.S. district court or judge thereof from granting any application for an interlocutory or permanent injunction restraining the enforcement operation or execution of a State law adopted by referendum upon the ground of unconstitutionality unless such application is heard and determined by a three-judge court. Requires in any such case the additional judges to be designated as soon as practicable and the court to expedite the consideration of the application for an injunction. ...,28,1
446,HRES232,Waiving points of order against the conference report to accompany the bill (H.R. 2126) making appropriations for the Department of Defense for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-09-27,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H.R. 2126 (Department of Defense appropriations).,8,1
447,HRES231,Waiving points of order against the conference report to accompany the bill (H.R. 1977) making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30 1996 and for other purposes.,,R,1995-09-27,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H.R. 1977 (Department of the Interior and related agencies appropriations).,10,1
448,HR2405,To authorize appropriations for fiscal years 1996 and 1997 for civilian science activities of the Federal Government and for other purposes.,Omnibus Civilian Science Authorization Act of 1995,R,1995-09-27,,,4,4,0,0,"Science, technology, communications",TABLE OF CONTENTS: Title I: National Science Foundation Subtitle A: National Science Foundation Authorization Subtitle B: General Provisions Title II: National Aeronautics and Space Administration Subtitle A: General Provisions Subtitle B: Authorization of Appropriations Subtitle C: Miscellaneous Provisions Title III: Department of Energy Title IV: National Oceanic and Atmospheric Administration Subtitle A: Atmospheric Weather and Satellite Programs Subtitle B: Marine Research Subtitle C: P...,26,1
449,HR2070,"To provide for the distribution within the United States of the United States Information Agency film entitled ""Fragile Ring of Life"".",,D,1995-07-19,,,0,0,0,0,International affairs,"Requires the Director of the United States Information Agency (USIA) to make available to the Archivist of the United States a master copy of the film entitled ""Fragile Ring of Life."" Requires the Archivist upon certain conditions being met to reimburse the USIA Director for any expenses in making the master copy deposit such film in the National Archives and make copies available for purchase and public viewing.",22,1
450,HR2353,An Act to amend title 38 United States Code to extend the authority of the Secretary of Veterans Affairs to carry out certain programs and activities and for other purposes.,,R,1995-09-19,,,11,6,5,0,Armed forces and national security,TABLE OF CONTENTS: Title I: Extensions of Authority Title II: Other Provisions Title I: Extensions of Authority - Extends through December 31 1996 the authority of the Department of Veterans Affairs to: (1) provide priority hospital care and medical services to Persian Gulf veterans exposed to toxic substances or environmental hazards during such service; (2) provide outpatient services to such veterans; and (3) guarantee the payment of principal and interest on certificates or other securi...,27,1
451,HR39,To amend the Magnuson Fishery Conservation and Management Act to improve fisheries management.,Fishery Conservation and Management Amendments of 1995,R,1995-01-04,,,0,0,0,0,Fisheries,TABLE OF CONTENTS: Title I: Reauthorization of and Amendments to the Magnuson Fishery Conservation and Management Act Title II: Insular Areas Fishery Conservation and Management Amendments of 1995 - Title I: Reauthorization of and Amendments to the Magnuson Fishery Conservation and Management Act - Amends the Magnuson Fishery Conservation and Management Act (Magnuson Act) to make it U.S. policy to encourage development of practical measures that minimize bycatch. (Sec. 5) Authorizes the Secre...,29,1
